Tid (s), Effekt (P)
1.00869200e+02,1.51343600e-01
1.00869400e+02,1.53475200e-01
1.00869600e+02,1.28606533e-01
1.00869800e+02,1.39975067e-01
1.00870000e+02,1.54896267e-01
1.00870200e+02,1.48501467e-01
1.00870400e+02,1.51343600e-01
1.00870600e+02,1.37843467e-01
1.00870800e+02,1.32869733e-01
1.00871000e+02,1.45659333e-01
1.00871200e+02,1.54896267e-01
1.00871400e+02,1.62001600e-01
1.00871600e+02,1.56317333e-01
1.00871800e+02,1.35001333e-01
1.00872000e+02,1.34290800e-01
1.00872200e+02,1.52054133e-01
1.00872400e+02,1.50633067e-01
1.00872600e+02,1.50633067e-01
1.00872800e+02,1.47790933e-01
1.00873000e+02,1.28606533e-01
1.00873200e+02,1.42817200e-01
1.00873400e+02,1.56317333e-01
1.00873600e+02,1.53475200e-01
1.00873800e+02,1.57027867e-01
1.00874000e+02,1.36422400e-01
1.00874200e+02,1.28606533e-01
1.00874400e+02,1.48501467e-01
1.00874600e+02,1.53475200e-01
1.00874800e+02,1.47080400e-01
1.00875000e+02,1.44238267e-01
1.00875200e+02,1.25053867e-01
1.00875400e+02,1.29317067e-01
1.00875600e+02,1.51343600e-01
1.00875800e+02,1.50633067e-01
1.00876000e+02,1.52054133e-01
1.00876200e+02,1.45659333e-01
1.00876400e+02,1.25053867e-01
1.00876600e+02,1.41396133e-01
1.00876800e+02,1.58448933e-01
1.00877000e+02,1.53475200e-01
1.00877200e+02,1.57027867e-01
1.00877400e+02,1.39264533e-01
1.00877600e+02,1.31448667e-01
1.00877800e+02,1.48501467e-01
1.00878000e+02,1.54896267e-01
1.00878200e+02,1.52764667e-01
1.00878400e+02,1.51343600e-01
1.00878600e+02,1.27896000e-01
1.00878800e+02,1.30738133e-01
1.00879000e+02,1.46369867e-01
1.00879200e+02,1.44948800e-01
1.00879400e+02,1.51343600e-01
1.00879600e+02,1.39975067e-01
1.00879800e+02,1.27185467e-01
1.00880000e+02,1.44238267e-01
1.00880200e+02,1.55606800e-01
1.00880400e+02,1.52764667e-01
1.00880600e+02,1.49922533e-01
1.00880800e+02,1.35001333e-01
1.00881000e+02,1.31448667e-01
1.00881200e+02,1.53475200e-01
1.00881400e+02,1.52764667e-01
1.00881600e+02,1.48501467e-01
1.00881800e+02,1.55606800e-01
1.00882000e+02,1.32869733e-01
1.00882200e+02,1.37132933e-01
1.00882400e+02,1.49922533e-01
1.00882600e+02,1.49212000e-01
1.00882800e+02,1.59159467e-01
1.00883000e+02,1.47790933e-01
1.00883200e+02,1.29317067e-01
1.00883400e+02,1.42817200e-01
1.00883600e+02,1.49212000e-01
1.00883800e+02,1.48501467e-01
1.00884000e+02,1.50633067e-01
1.00884200e+02,1.29317067e-01
1.00884400e+02,1.26474933e-01
1.00884600e+02,1.51343600e-01
1.00884800e+02,1.54185733e-01
1.00885000e+02,1.59159467e-01
1.00885200e+02,1.52764667e-01
1.00885400e+02,1.24343333e-01
1.00885600e+02,1.30738133e-01
1.00885800e+02,1.47080400e-01
1.00886000e+02,1.44238267e-01
1.00886200e+02,1.51343600e-01
1.00886400e+02,1.43527733e-01
1.00886600e+02,1.30027600e-01
1.00886800e+02,1.37843467e-01
1.00887000e+02,1.46369867e-01
1.00887200e+02,1.50633067e-01
1.00887400e+02,1.53475200e-01
1.00887600e+02,1.35711867e-01
1.00887800e+02,1.35001333e-01
1.00888000e+02,1.57738400e-01
1.00888200e+02,1.47790933e-01
1.00888400e+02,1.53475200e-01
1.00888600e+02,1.52764667e-01
1.00888800e+02,1.29317067e-01
1.00889000e+02,1.39975067e-01
1.00889200e+02,1.55606800e-01
1.00889400e+02,1.54896267e-01
1.00889600e+02,1.60580533e-01
1.00889800e+02,1.47080400e-01
1.00890000e+02,1.27896000e-01
1.00890200e+02,1.39264533e-01
1.00890400e+02,1.44238267e-01
1.00890600e+02,1.42106667e-01
1.00890800e+02,1.54185733e-01
1.00891000e+02,1.32869733e-01
1.00891200e+02,1.30027600e-01
1.00891400e+02,1.53475200e-01
1.00891600e+02,1.58448933e-01
1.00891800e+02,1.60580533e-01
1.00892000e+02,1.49922533e-01
1.00892200e+02,1.25764400e-01
1.00892400e+02,1.32869733e-01
1.00892600e+02,1.52054133e-01
1.00892800e+02,1.42817200e-01
1.00893000e+02,1.52764667e-01
1.00893200e+02,1.47790933e-01
1.00893400e+02,1.27896000e-01
1.00893600e+02,1.41396133e-01
1.00893800e+02,1.53475200e-01
1.00894000e+02,1.54896267e-01
1.00894200e+02,1.47080400e-01
1.00894400e+02,1.29317067e-01
1.00894600e+02,1.30027600e-01
1.00894800e+02,1.44948800e-01
1.00895000e+02,1.51343600e-01
1.00895200e+02,1.62001600e-01
1.00895400e+02,1.51343600e-01
1.00895600e+02,1.26474933e-01
1.00895800e+02,1.37843467e-01
1.00896000e+02,1.58448933e-01
1.00896200e+02,1.57027867e-01
1.00896400e+02,1.64133200e-01
1.00896600e+02,1.42817200e-01
1.00896800e+02,1.30027600e-01
1.00897000e+02,1.46369867e-01
1.00897200e+02,1.61291067e-01
1.00897400e+02,1.61291067e-01
1.00897600e+02,1.47790933e-01
1.00897800e+02,1.32159200e-01
1.00898000e+02,1.32869733e-01
1.00898200e+02,1.54896267e-01
1.00898400e+02,1.57738400e-01
1.00898600e+02,1.54185733e-01
1.00898800e+02,1.46369867e-01
1.00899000e+02,1.32159200e-01
1.00899200e+02,1.43527733e-01
1.00899400e+02,1.60580533e-01
1.00899600e+02,1.62001600e-01
1.00899800e+02,1.61291067e-01
1.00900000e+02,1.37132933e-01
1.00900200e+02,1.25053867e-01
1.00900400e+02,1.45659333e-01
1.00900600e+02,1.50633067e-01
1.00900800e+02,1.53475200e-01
1.00901000e+02,1.61291067e-01
1.00901200e+02,1.39264533e-01
1.00901400e+02,1.35001333e-01
1.00901600e+02,1.50633067e-01
1.00901800e+02,1.52764667e-01
1.00902000e+02,1.58448933e-01
1.00902200e+02,1.47790933e-01
1.00902400e+02,1.23632800e-01
1.00902600e+02,1.34290800e-01
1.00902800e+02,1.50633067e-01
1.00903000e+02,1.54185733e-01
1.00903200e+02,1.61291067e-01
1.00903400e+02,1.43527733e-01
1.00903600e+02,1.25053867e-01
1.00903800e+02,1.46369867e-01
1.00904000e+02,1.52054133e-01
1.00904200e+02,1.64133200e-01
1.00904400e+02,1.70528000e-01
1.00904600e+02,1.35001333e-01
1.00904800e+02,1.29317067e-01
1.00905000e+02,1.47790933e-01
1.00905200e+02,1.54185733e-01
1.00905400e+02,1.57027867e-01
1.00905600e+02,1.49212000e-01
1.00905800e+02,1.25764400e-01
1.00906000e+02,1.38554000e-01
1.00906200e+02,1.58448933e-01
1.00906400e+02,1.49212000e-01
1.00906600e+02,1.62712133e-01
1.00906800e+02,1.39975067e-01
1.00907000e+02,1.26474933e-01
1.00907200e+02,1.51343600e-01
1.00907400e+02,1.58448933e-01
1.00907600e+02,1.54185733e-01
1.00907800e+02,1.56317333e-01
1.00908000e+02,1.31448667e-01
1.00908200e+02,1.32159200e-01
1.00908400e+02,1.52054133e-01
1.00908600e+02,1.49922533e-01
1.00908800e+02,1.58448933e-01
1.00909000e+02,1.50633067e-01
1.00909200e+02,1.26474933e-01
1.00909400e+02,1.38554000e-01
1.00909600e+02,1.47790933e-01
1.00909800e+02,1.42817200e-01
1.00910000e+02,1.57738400e-01
1.00910200e+02,1.37843467e-01
1.00910400e+02,1.25053867e-01
1.00910600e+02,1.46369867e-01
1.00910800e+02,1.56317333e-01
1.00911000e+02,1.48501467e-01
1.00911200e+02,1.52764667e-01
1.00911400e+02,1.35001333e-01
1.00911600e+02,1.35001333e-01
1.00911800e+02,1.56317333e-01
1.00912000e+02,1.52764667e-01
1.00912200e+02,1.54185733e-01
1.00912400e+02,1.49922533e-01
1.00912600e+02,1.33580267e-01
1.00912800e+02,1.44238267e-01
1.00913000e+02,1.53475200e-01
1.00913200e+02,1.53475200e-01
1.00913400e+02,1.56317333e-01
1.00913600e+02,1.37132933e-01
1.00913800e+02,1.28606533e-01
1.00914000e+02,1.48501467e-01
1.00914200e+02,1.55606800e-01
1.00914400e+02,1.53475200e-01
1.00914600e+02,1.51343600e-01
1.00914800e+02,1.33580267e-01
1.00915000e+02,1.31448667e-01
1.00915200e+02,1.49212000e-01
1.00915400e+02,1.52054133e-01
1.00915600e+02,1.64133200e-01
1.00915800e+02,1.49922533e-01
1.00916000e+02,1.23632800e-01
1.00916200e+02,1.42106667e-01
1.00916400e+02,1.48501467e-01
1.00916600e+02,1.48501467e-01
1.00916800e+02,1.61291067e-01
1.00917000e+02,1.43527733e-01
1.00917200e+02,1.27185467e-01
1.00917400e+02,1.44238267e-01
1.00917600e+02,1.49212000e-01
1.00917800e+02,1.48501467e-01
1.00918000e+02,1.52764667e-01
1.00918200e+02,1.31448667e-01
1.00918400e+02,1.35711867e-01
1.00918600e+02,1.59870000e-01
1.00918800e+02,1.51343600e-01
1.00919000e+02,1.57738400e-01
1.00919200e+02,1.42817200e-01
1.00919400e+02,1.23632800e-01
1.00919600e+02,1.40685600e-01
1.00919800e+02,1.53475200e-01
1.00920000e+02,1.52764667e-01
1.00920200e+02,1.55606800e-01
1.00920400e+02,1.37132933e-01
1.00920600e+02,1.28606533e-01
1.00920800e+02,1.54185733e-01
1.00921000e+02,1.59159467e-01
1.00921200e+02,1.55606800e-01
1.00921400e+02,1.48501467e-01
1.00921600e+02,1.25764400e-01
1.00921800e+02,1.37132933e-01
1.00922000e+02,1.62001600e-01
1.00922200e+02,1.52764667e-01
1.00922400e+02,1.49212000e-01
1.00922600e+02,1.42106667e-01
1.00922800e+02,1.25053867e-01
1.00923000e+02,1.39975067e-01
1.00923200e+02,1.52054133e-01
1.00923400e+02,1.54185733e-01
1.00923600e+02,1.52054133e-01
1.00923800e+02,1.35711867e-01
1.00924000e+02,1.29317067e-01
1.00924200e+02,1.47080400e-01
1.00924400e+02,1.51343600e-01
1.00924600e+02,1.53475200e-01
1.00924800e+02,1.54896267e-01
1.00925000e+02,1.27185467e-01
1.00925200e+02,1.32869733e-01
1.00925400e+02,1.50633067e-01
1.00925600e+02,1.49212000e-01
1.00925800e+02,1.52764667e-01
1.00926000e+02,1.44948800e-01
1.00926200e+02,1.25764400e-01
1.00926400e+02,1.39975067e-01
1.00926600e+02,1.57027867e-01
1.00926800e+02,1.58448933e-01
1.00927000e+02,1.59159467e-01
1.00927200e+02,1.41396133e-01
1.00927400e+02,1.31448667e-01
1.00927600e+02,1.52764667e-01
1.00927800e+02,1.54185733e-01
1.00928000e+02,1.59870000e-01
1.00928200e+02,1.53475200e-01
1.00928400e+02,1.27185467e-01
1.00928600e+02,1.36422400e-01
1.00928800e+02,1.56317333e-01
1.00929000e+02,1.62001600e-01
1.00929200e+02,1.61291067e-01
1.00929400e+02,1.46369867e-01
1.00929600e+02,1.28606533e-01
1.00929800e+02,1.46369867e-01
1.00930000e+02,1.54896267e-01
1.00930200e+02,1.54896267e-01
1.00930400e+02,1.54896267e-01
1.00930600e+02,1.32869733e-01
1.00930800e+02,1.29317067e-01
1.00931000e+02,1.47790933e-01
1.00931200e+02,1.48501467e-01
1.00931400e+02,1.51343600e-01
1.00931600e+02,1.49212000e-01
1.00931800e+02,1.31448667e-01
1.00932000e+02,1.40685600e-01
1.00932200e+02,1.61291067e-01
1.00932400e+02,1.63422667e-01
1.00932600e+02,1.59159467e-01
1.00932800e+02,1.44948800e-01
1.00933000e+02,1.28606533e-01
1.00933200e+02,1.44948800e-01
1.00933400e+02,1.59159467e-01
1.00933600e+02,1.58448933e-01
1.00933800e+02,1.52764667e-01
1.00934000e+02,1.36422400e-01
1.00934200e+02,1.32869733e-01
1.00934400e+02,1.54896267e-01
1.00934600e+02,1.55606800e-01
1.00934800e+02,1.64843733e-01
1.00935000e+02,1.47080400e-01
1.00935200e+02,1.26474933e-01
1.00935400e+02,1.41396133e-01
1.00935600e+02,1.54185733e-01
1.00935800e+02,1.54896267e-01
1.00936000e+02,1.62712133e-01
1.00936200e+02,1.41396133e-01
1.00936400e+02,1.30738133e-01
1.00936600e+02,1.44238267e-01
1.00936800e+02,1.50633067e-01
1.00937000e+02,1.45659333e-01
1.00937200e+02,1.49922533e-01
1.00937400e+02,1.33580267e-01
1.00937600e+02,1.34290800e-01
1.00937800e+02,1.55606800e-01
1.00938000e+02,1.50633067e-01
1.00938200e+02,1.54185733e-01
1.00938400e+02,1.44948800e-01
1.00938600e+02,1.27185467e-01
1.00938800e+02,1.36422400e-01
1.00939000e+02,1.52764667e-01
1.00939200e+02,1.54185733e-01
1.00939400e+02,1.54185733e-01
1.00939600e+02,1.42817200e-01
1.00939800e+02,1.28606533e-01
1.00940000e+02,1.49922533e-01
1.00940200e+02,1.54185733e-01
1.00940400e+02,1.47080400e-01
1.00940600e+02,1.50633067e-01
1.00940800e+02,1.31448667e-01
1.00941000e+02,1.33580267e-01
1.00941200e+02,1.52054133e-01
1.00941400e+02,1.56317333e-01
1.00941600e+02,1.62001600e-01
1.00941800e+02,1.43527733e-01
1.00942000e+02,1.26474933e-01
1.00942200e+02,1.40685600e-01
1.00942400e+02,1.51343600e-01
1.00942600e+02,1.47790933e-01
1.00942800e+02,1.62712133e-01
1.00943000e+02,1.47080400e-01
1.00943200e+02,1.29317067e-01
1.00943400e+02,1.51343600e-01
1.00943600e+02,1.57738400e-01
1.00943800e+02,1.55606800e-01
1.00944000e+02,1.53475200e-01
1.00944200e+02,1.35711867e-01
1.00944400e+02,1.39975067e-01
1.00944600e+02,1.57738400e-01
1.00944800e+02,1.66975333e-01
1.00945000e+02,1.60580533e-01
1.00945200e+02,1.45659333e-01
1.00945400e+02,1.25053867e-01
1.00945600e+02,1.37843467e-01
1.00945800e+02,1.49212000e-01
1.00946000e+02,1.49212000e-01
1.00946200e+02,1.52764667e-01
1.00946400e+02,1.42817200e-01
1.00946600e+02,1.29317067e-01
1.00946800e+02,1.48501467e-01
1.00947000e+02,1.47080400e-01
1.00947200e+02,1.47080400e-01
1.00947400e+02,1.52764667e-01
1.00947600e+02,1.35001333e-01
1.00947800e+02,1.36422400e-01
1.00948000e+02,1.50633067e-01
1.00948200e+02,1.54185733e-01
1.00948400e+02,1.53475200e-01
1.00948600e+02,1.48501467e-01
1.00948800e+02,1.30027600e-01
1.00949000e+02,1.43527733e-01
1.00949200e+02,1.61291067e-01
1.00949400e+02,1.52054133e-01
1.00949600e+02,1.57738400e-01
1.00949800e+02,1.36422400e-01
1.00950000e+02,1.27896000e-01
1.00950200e+02,1.50633067e-01
1.00950400e+02,1.47080400e-01
1.00950600e+02,1.49212000e-01
1.00950800e+02,1.49212000e-01
1.00951000e+02,1.30027600e-01
1.00951200e+02,1.31448667e-01
1.00951400e+02,1.47080400e-01
1.00951600e+02,1.49212000e-01
1.00951800e+02,1.57027867e-01
1.00952000e+02,1.49922533e-01
1.00952200e+02,1.25053867e-01
1.00952400e+02,1.45659333e-01
1.00952600e+02,1.55606800e-01
1.00952800e+02,1.46369867e-01
1.00953000e+02,1.51343600e-01
1.00953200e+02,1.37132933e-01
1.00953400e+02,1.29317067e-01
1.00953600e+02,1.47080400e-01
1.00953800e+02,1.44948800e-01
1.00954000e+02,1.59870000e-01
1.00954200e+02,1.59870000e-01
1.00954400e+02,1.30027600e-01
1.00954600e+02,1.34290800e-01
1.00954800e+02,1.55606800e-01
1.00955000e+02,1.44948800e-01
1.00955200e+02,1.47790933e-01
1.00955400e+02,1.44238267e-01
1.00955600e+02,1.25764400e-01
1.00955800e+02,1.44948800e-01
1.00956000e+02,1.52054133e-01
1.00956200e+02,1.49212000e-01
1.00956400e+02,1.50633067e-01
1.00956600e+02,1.33580267e-01
1.00956800e+02,1.30027600e-01
1.00957000e+02,1.47790933e-01
1.00957200e+02,1.62001600e-01
1.00957400e+02,1.64843733e-01
1.00957600e+02,1.52764667e-01
1.00957800e+02,1.30027600e-01
1.00958000e+02,1.35001333e-01
1.00958200e+02,1.53475200e-01
1.00958400e+02,1.52764667e-01
1.00958600e+02,1.55606800e-01
1.00958800e+02,1.47080400e-01
1.00959000e+02,1.27185467e-01
1.00959200e+02,1.44238267e-01
1.00959400e+02,1.57027867e-01
1.00959600e+02,1.58448933e-01
1.00959800e+02,1.52764667e-01
1.00960000e+02,1.38554000e-01
1.00960200e+02,1.32159200e-01
1.00960400e+02,1.49922533e-01
1.00960600e+02,1.57738400e-01
1.00960800e+02,1.57027867e-01
1.00961000e+02,1.62001600e-01
1.00961200e+02,1.35001333e-01
1.00961400e+02,1.37843467e-01
1.00961600e+02,1.49212000e-01
1.00961800e+02,1.54896267e-01
1.00962000e+02,1.54185733e-01
1.00962200e+02,1.45659333e-01
1.00962400e+02,1.27185467e-01
1.00962600e+02,1.43527733e-01
1.00962800e+02,1.56317333e-01
1.00963000e+02,1.59870000e-01
1.00963200e+02,1.62001600e-01
1.00963400e+02,1.37843467e-01
1.00963600e+02,1.32869733e-01
1.00963800e+02,1.59159467e-01
1.00964000e+02,1.54896267e-01
1.00964200e+02,1.54185733e-01
1.00964400e+02,1.54185733e-01
1.00964600e+02,1.30027600e-01
1.00964800e+02,1.38554000e-01
1.00965000e+02,1.50633067e-01
1.00965200e+02,1.56317333e-01
1.00965400e+02,1.65554267e-01
1.00965600e+02,1.44948800e-01
1.00965800e+02,1.29317067e-01
1.00966000e+02,1.47080400e-01
1.00966200e+02,1.59870000e-01
1.00966400e+02,1.52054133e-01
1.00966600e+02,1.51343600e-01
1.00966800e+02,1.37843467e-01
1.00967000e+02,1.32869733e-01
1.00967200e+02,1.52054133e-01
1.00967400e+02,1.54896267e-01
1.00967600e+02,1.49212000e-01
1.00967800e+02,1.49922533e-01
1.00968000e+02,1.25053867e-01
1.00968200e+02,1.37843467e-01
1.00968400e+02,1.56317333e-01
1.00968600e+02,1.52764667e-01
1.00968800e+02,1.52054133e-01
1.00969000e+02,1.42106667e-01
1.00969200e+02,1.31448667e-01
1.00969400e+02,1.47790933e-01
1.00969600e+02,1.53475200e-01
1.00969800e+02,1.54896267e-01
1.00970000e+02,1.57027867e-01
1.00970200e+02,1.32159200e-01
1.00970400e+02,1.29317067e-01
1.00970600e+02,1.52764667e-01
1.00970800e+02,1.48501467e-01
1.00971000e+02,1.47080400e-01
1.00971200e+02,1.42817200e-01
1.00971400e+02,1.25764400e-01
1.00971600e+02,1.39975067e-01
1.00971800e+02,1.55606800e-01
1.00972000e+02,1.49922533e-01
1.00972200e+02,1.53475200e-01
1.00972400e+02,1.43527733e-01
1.00972600e+02,1.31448667e-01
1.00972800e+02,1.44238267e-01
1.00973000e+02,1.49922533e-01
1.00973200e+02,1.49922533e-01
1.00973400e+02,1.53475200e-01
1.00973600e+02,1.32869733e-01
1.00973800e+02,1.32869733e-01
1.00974000e+02,1.49212000e-01
1.00974200e+02,1.44948800e-01
1.00974400e+02,1.44948800e-01
1.00974600e+02,1.50633067e-01
1.00974800e+02,1.30027600e-01
1.00975000e+02,1.39975067e-01
1.00975200e+02,1.52054133e-01
1.00975400e+02,1.49212000e-01
1.00975600e+02,1.57738400e-01
1.00975800e+02,1.39264533e-01
1.00976000e+02,1.32159200e-01
1.00976200e+02,1.52764667e-01
1.00976400e+02,1.59870000e-01
1.00976600e+02,1.52054133e-01
1.00976800e+02,1.46369867e-01
1.00977000e+02,1.32159200e-01
1.00977200e+02,1.31448667e-01
1.00977400e+02,1.57738400e-01
1.00977600e+02,1.54185733e-01
1.00977800e+02,1.53475200e-01
1.00978000e+02,1.45659333e-01
1.00978200e+02,1.27896000e-01
1.00978400e+02,1.43527733e-01
1.00978600e+02,1.54896267e-01
1.00978800e+02,1.59159467e-01
1.00979000e+02,1.57027867e-01
1.00979200e+02,1.39975067e-01
1.00979400e+02,1.27896000e-01
1.00979600e+02,1.43527733e-01
1.00979800e+02,1.59870000e-01
1.00980000e+02,1.57027867e-01
1.00980200e+02,1.53475200e-01
1.00980400e+02,1.25053867e-01
1.00980600e+02,1.30738133e-01
1.00980800e+02,1.49922533e-01
1.00981000e+02,1.50633067e-01
1.00981200e+02,1.59870000e-01
1.00981400e+02,1.54896267e-01
1.00981600e+02,1.27896000e-01
1.00981800e+02,1.37843467e-01
1.00982000e+02,1.55606800e-01
1.00982200e+02,1.63422667e-01
1.00982400e+02,1.60580533e-01
1.00982600e+02,1.38554000e-01
1.00982800e+02,1.26474933e-01
1.00983000e+02,1.49212000e-01
1.00983200e+02,1.51343600e-01
1.00983400e+02,1.54896267e-01
1.00983600e+02,1.52054133e-01
1.00983800e+02,1.29317067e-01
1.00984000e+02,1.32869733e-01
1.00984200e+02,1.52054133e-01
1.00984400e+02,1.49922533e-01
1.00984600e+02,1.51343600e-01
1.00984800e+02,1.47080400e-01
1.00985000e+02,1.28606533e-01
1.00985200e+02,1.42106667e-01
1.00985400e+02,1.49212000e-01
1.00985600e+02,1.51343600e-01
1.00985800e+02,1.55606800e-01
1.00986000e+02,1.36422400e-01
1.00986200e+02,1.29317067e-01
1.00986400e+02,1.49212000e-01
1.00986600e+02,1.48501467e-01
1.00986800e+02,1.51343600e-01
1.00987000e+02,1.50633067e-01
1.00987200e+02,1.28606533e-01
1.00987400e+02,1.30738133e-01
1.00987600e+02,1.49922533e-01
1.00987800e+02,1.52054133e-01
1.00988000e+02,1.50633067e-01
1.00988200e+02,1.43527733e-01
1.00988400e+02,1.27185467e-01
1.00988600e+02,1.38554000e-01
1.00988800e+02,1.54896267e-01
1.00989000e+02,1.58448933e-01
1.00989200e+02,1.57027867e-01
1.00989400e+02,1.36422400e-01
1.00989600e+02,1.29317067e-01
1.00989800e+02,1.53475200e-01
1.00990000e+02,1.51343600e-01
1.00990200e+02,1.49212000e-01
1.00990400e+02,1.48501467e-01
1.00990600e+02,1.27896000e-01
1.00990800e+02,1.39975067e-01
1.00991000e+02,1.59870000e-01
1.00991200e+02,1.56317333e-01
1.00991400e+02,1.57027867e-01
1.00991600e+02,1.48501467e-01
1.00991800e+02,1.26474933e-01
1.00992000e+02,1.44238267e-01
1.00992200e+02,1.52054133e-01
1.00992400e+02,1.52054133e-01
1.00992600e+02,1.57738400e-01
1.00992800e+02,1.42817200e-01
1.00993000e+02,1.30738133e-01
1.00993200e+02,1.52054133e-01
1.00993400e+02,1.54896267e-01
1.00993600e+02,1.59870000e-01
1.00993800e+02,1.54896267e-01
1.00994000e+02,1.27896000e-01
1.00994200e+02,1.31448667e-01
1.00994400e+02,1.54185733e-01
1.00994600e+02,1.54185733e-01
1.00994800e+02,1.54896267e-01
1.00995000e+02,1.45659333e-01
1.00995200e+02,1.30027600e-01
1.00995400e+02,1.48501467e-01
1.00995600e+02,1.57027867e-01
1.00995800e+02,1.49922533e-01
1.00996000e+02,1.57027867e-01
1.00996200e+02,1.35711867e-01
1.00996400e+02,1.31448667e-01
1.00996600e+02,1.52054133e-01
1.00996800e+02,1.49922533e-01
1.00997000e+02,1.54185733e-01
1.00997200e+02,1.44238267e-01
1.00997400e+02,1.28606533e-01
1.00997600e+02,1.35001333e-01
1.00997800e+02,1.55606800e-01
1.00998000e+02,1.56317333e-01
1.00998200e+02,1.54896267e-01
1.00998400e+02,1.45659333e-01
1.00998600e+02,1.29317067e-01
1.00998800e+02,1.44238267e-01
1.00999000e+02,1.54185733e-01
1.00999200e+02,1.51343600e-01
1.00999400e+02,1.54896267e-01
1.00999600e+02,1.36422400e-01
1.00999800e+02,1.34290800e-01
1.01000000e+02,1.55606800e-01
1.01000200e+02,1.55606800e-01
1.01000400e+02,1.60580533e-01
1.01000600e+02,1.53475200e-01
1.01000800e+02,1.29317067e-01
1.01001000e+02,1.33580267e-01
1.01001200e+02,1.47790933e-01
1.01001400e+02,1.47080400e-01
1.01001600e+02,1.55606800e-01
1.01001800e+02,1.42817200e-01
1.01002000e+02,1.27896000e-01
1.01002200e+02,1.47790933e-01
1.01002400e+02,1.55606800e-01
1.01002600e+02,1.59159467e-01
1.01002800e+02,1.52054133e-01
1.01003000e+02,1.36422400e-01
1.01003200e+02,1.31448667e-01
1.01003400e+02,1.47790933e-01
1.01003600e+02,1.56317333e-01
1.01003800e+02,1.52054133e-01
1.01004000e+02,1.45659333e-01
1.01004200e+02,1.25764400e-01
1.01004400e+02,1.34290800e-01
1.01004600e+02,1.56317333e-01
1.01004800e+02,1.47790933e-01
1.01005000e+02,1.54185733e-01
1.01005200e+02,1.40685600e-01
1.01005400e+02,1.27185467e-01
1.01005600e+02,1.47080400e-01
1.01005800e+02,1.47080400e-01
1.01006000e+02,1.49922533e-01
1.01006200e+02,1.55606800e-01
1.01006400e+02,1.35711867e-01
1.01006600e+02,1.32869733e-01
1.01006800e+02,1.51343600e-01
1.01007000e+02,1.49922533e-01
1.01007200e+02,1.52054133e-01
1.01007400e+02,1.51343600e-01
1.01007600e+02,1.29317067e-01
1.01007800e+02,1.35001333e-01
1.01008000e+02,1.56317333e-01
1.01008200e+02,1.58448933e-01
1.01008400e+02,1.58448933e-01
1.01008600e+02,1.43527733e-01
1.01008800e+02,1.30027600e-01
1.01009000e+02,1.49922533e-01
1.01009200e+02,1.59870000e-01
1.01009400e+02,1.57738400e-01
1.01009600e+02,1.52764667e-01
1.01009800e+02,1.35001333e-01
1.01010000e+02,1.34290800e-01
1.01010200e+02,1.58448933e-01
1.01010400e+02,1.57027867e-01
1.01010600e+02,1.56317333e-01
1.01010800e+02,1.50633067e-01
1.01011000e+02,1.27896000e-01
1.01011200e+02,1.42106667e-01
1.01011400e+02,1.60580533e-01
1.01011600e+02,1.59159467e-01
1.01011800e+02,1.55606800e-01
1.01012000e+02,1.39975067e-01
1.01012200e+02,1.29317067e-01
1.01012400e+02,1.49922533e-01
1.01012600e+02,1.56317333e-01
1.01012800e+02,1.51343600e-01
1.01013000e+02,1.53475200e-01
1.01013200e+02,1.32869733e-01
1.01013400e+02,1.32159200e-01
1.01013600e+02,1.52764667e-01
1.01013800e+02,1.50633067e-01
1.01014000e+02,1.56317333e-01
1.01014200e+02,1.47080400e-01
1.01014400e+02,1.26474933e-01
1.01014600e+02,1.37843467e-01
1.01014800e+02,1.52764667e-01
1.01015000e+02,1.50633067e-01
1.01015200e+02,1.51343600e-01
1.01015400e+02,1.36422400e-01
1.01015600e+02,1.30738133e-01
1.01015800e+02,1.49212000e-01
1.01016000e+02,1.53475200e-01
1.01016200e+02,1.54896267e-01
1.01016400e+02,1.54185733e-01
1.01016600e+02,1.32869733e-01
1.01016800e+02,1.30027600e-01
1.01017000e+02,1.49922533e-01
1.01017200e+02,1.51343600e-01
1.01017400e+02,1.54185733e-01
1.01017600e+02,1.48501467e-01
1.01017800e+02,1.25053867e-01
1.01018000e+02,1.42817200e-01
1.01018200e+02,1.51343600e-01
1.01018400e+02,1.44238267e-01
1.01018600e+02,1.54185733e-01
1.01018800e+02,1.37843467e-01
1.01019000e+02,1.29317067e-01
1.01019200e+02,1.48501467e-01
1.01019400e+02,1.55606800e-01
1.01019600e+02,1.52054133e-01
1.01019800e+02,1.45659333e-01
1.01020000e+02,1.28606533e-01
1.01020200e+02,1.35711867e-01
1.01020400e+02,1.53475200e-01
1.01020600e+02,1.49212000e-01
1.01020800e+02,1.58448933e-01
1.01021000e+02,1.43527733e-01
1.01021200e+02,1.27896000e-01
1.01021400e+02,1.44948800e-01
1.01021600e+02,1.55606800e-01
1.01021800e+02,1.57738400e-01
1.01022000e+02,1.57027867e-01
1.01022200e+02,1.39975067e-01
1.01022400e+02,1.30738133e-01
1.01022600e+02,1.49212000e-01
1.01022800e+02,1.49212000e-01
1.01023000e+02,1.52054133e-01
1.01023200e+02,1.48501467e-01
1.01023400e+02,1.27185467e-01
1.01023600e+02,1.32869733e-01
1.01023800e+02,1.52764667e-01
1.01024000e+02,1.50633067e-01
1.01024200e+02,1.53475200e-01
1.01024400e+02,1.37843467e-01
